scenario_uid,source,split,outcome,gate_lo_m,gate_hi_m,reconstruction_residual_m,components_forward,components_aligned,nearest_gap_m,nearest_lo_m,nearest_hi_m,nearest_lane_types,nearest_is_route_lane,lane_change_left_crosses,lane_change_right_crosses
waymo:training_20s:8b91b91fb6014bb4,waymo,test,ok,-2.5708812802859473,2.5708772406995304,9.992007221626409e-14,2,2,44.639304332605555,-100.0,-47.2101856128915,LANE_SURFACE_STREET,False,False,False
waymo:training_20s:8b9e8f0aa3bb86b8,waymo,train,ok,-3.666624202517831,3.666602463262795,2.0872192862952943e-14,4,1,7.011418554511501,-20.915862094577477,-10.678042757029331,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:8baa55c4f5d350e1,waymo,train,ok,-8.743532190075536,1.7278914176089413,8.779643678735738e-13,2,2,34.20923653242717,-63.73425132538129,-42.952768722502704,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:8bfabd476baeea72,waymo,train,ok,-3.4302097091804225,3.4301651564367077,4.973799150320701e-14,2,1,79.35230609871039,-100.0,-82.7825158078908,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:8c212b82e3482f9a,waymo,train,ok,-4.621803837377649,4.62180174783557,2.2115642650533118e-13,2,2,48.47756333153914,53.09936507937471,60.22426720840173,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:8c3d09d7ca4bbb16,waymo,validation,ok,-14.995502697114027,2.0120164736221717,5.3290705182007514e-14,3,1,3.2735907574582157,-32.96606833786868,-18.269093454572243,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:8c57df7c3ee5f85a,waymo,test,ok,-1.8127436852582424,8.103013544518431,3.019806626980426e-14,1,1,,,,,False,False,True
waymo:training_20s:8c5c2e38fa2ff522,waymo,train,ok,-3.0539152228365314,3.053950045423827,1.9539925233402755e-14,3,2,70.66261233788744,73.71656238331127,79.53908873838907,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:8c5f5eae00d416e5,waymo,train,ok,-20.791259961848976,27.201801516225242,3.552713678800501e-15,2,2,58.41788025908386,-86.19280189978556,-79.20914022093284,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:8c699dc3b5153867,waymo,train,ok,-4.151392236997688,13.781238130857428,1.7763568394002505e-14,1,1,,,,,False,True,True
waymo:training_20s:8c77bcd97f5fdf0f,waymo,train,ok,-1.9642082344313592,5.516132748787826,7.66053886991358e-14,2,2,59.57242480782641,65.08855755661423,71.53298263325988,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:8ccc8426fc0f7afe,waymo,test,ok,-1.6422835117045484,8.499716578175091,1.794120407794253e-13,2,2,49.00260051646634,-57.8341641934111,-50.644884028170885,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:8cfc4378c73de51a,waymo,train,ok,-8.486692148700005,8.495939231286352,8.171241461241152e-14,2,2,28.729134511951447,-100.0,-37.21582666065145,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:8d054dee8529e2f4,waymo,test,ok,-8.574942976909846,1.8995455412646676,2.398081733190338e-14,2,2,1.490259992576405,-15.120095335677746,-10.06520296948625,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:8d379299a3eb4cc6,waymo,validation,ok,-2.3632050816267864,6.124917102630573,3.113065361048939e-13,1,1,,,,,False,False,True
waymo:training_20s:8d3c7e9794b5b4c8,waymo,train,ok,-4.8072822402452715,5.090752876549922,1.7852386235972517e-13,3,3,0.7036668153414496,-9.597145345249942,-5.510949055586721,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:8d3d6365ca47a4e5,waymo,train,ok,-8.723521132769045,2.16958854126682,1.936228954946273e-13,3,2,0.14927596625478223,-11.747292610896949,-8.872797099023828,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:8d4effa1c32fe6bf,waymo,train,ok,-5.418384907659562,1.7123901878600958,1.092459456231154e-13,2,1,19.825200031541783,21.537590219401878,43.944366723376106,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:8d6c907f6bc7f10f,waymo,test,ok,-3.6853053568195357,3.6853055535744654,1.4654943925052066e-14,2,2,78.65527992900908,82.34058548258355,90.5954021040917,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:8da73f5cc6a07772,waymo,train,ok,-8.459862487422166,5.652529129369887,4.796163466380676e-14,3,1,55.615300537567386,-100.0,-64.07516302498955,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:8dd14bb6cc1f479,waymo,train,ok,-2.1788427926763796,6.1753512407411,2.1538326677728037e-13,1,1,,,,,False,False,True
waymo:training_20s:8df645dde1108625,waymo,validation,ok,-8.394349204435398,44.85245077539855,6.252776074688882e-13,1,1,,,,,False,True,True
waymo:training_20s:8e0fd8dbd4974e58,waymo,train,ok,-1.637187909528892,9.062609825275258,5.5067062021407764e-14,3,3,26.5910490973845,35.65365892265976,41.213978302612105,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:8efa72d89b3a3617,waymo,train,ok,-8.180334354956148,17.337185561537723,1.4210854715202004e-14,4,3,1.2876379597641225,-12.725621526863236,-9.46797231472027,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:8f12cc6bc67f8034,waymo,test,ok,-25.03054116560859,14.32683324362644,1.0658141036401503e-13,5,7,32.926600879172376,-67.83413813379042,-57.957142044780966,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:8f229d6f2749035f,waymo,train,ok,-6.0529051429637635,9.300467578363746,9.414691248821327e-14,2,1,49.70048305703059,59.00095063539433,61.08942516933914,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:8f499f6c23bcbe3f,waymo,train,ok,-3.4929866613459937,11.611568680788764,2.1316282072803006e-13,4,4,0.5585109169265521,-4.702848741643095,-4.051497578272546,LANE_SURFACE_STREET,True,True,True
waymo:training_20s:8f9313bdfaabd5a4,waymo,train,ok,-2.0625666765016404,5.180632900200627,1.056932319443149e-13,3,3,74.27503058355076,79.45566348375138,86.92782249015036,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:8fcbf9b9acb900e0,waymo,test,ok,-13.922376706293756,8.902420198792832,7.638334409421077e-14,1,1,,,,,False,True,True
waymo:training_20s:8fe6419ced36f220,waymo,train,ok,-2.3500981693550784,14.920121938471935,2.2737367544323206e-13,3,3,21.565739824074114,36.48586176254605,40.962781098031456,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:8ffdd11554b0e98b,waymo,train,ok,-8.418293628033167,8.776899589795123,4.440892098500626e-14,1,1,,,,,False,True,True
waymo:training_20s:901221bdd2a98494,waymo,validation,ok,-3.0935693182340724,3.0998246478273277,2.682298827494378e-13,3,3,7.103274986349222,-19.024583540957153,-10.196844304583294,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:906bb0ea9c719f69,waymo,test,ok,-8.315455533101352,1.6684122583392766,8.215650382226158e-14,2,2,14.27718923536313,-27.548406037449567,-22.59264476846448,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:9085c30c261344bb,waymo,train,ok,-18.23021731443978,90.67793384931875,5.684341886080802e-14,2,2,55.9553044388427,-79.30251919800526,-74.18552175328249,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:90d0d176d789e905,waymo,train,ok,-15.707359378107867,1.8162753582000732,1.4210854715202004e-14,5,2,1.0757896291697762,2.8920649873698494,20.213555051198455,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:90e4fb47ce4fa58,waymo,train,ok,-5.5550861246002325,2.373386627277905,4.440892098500626e-15,1,1,,,,,False,True,False
waymo:training_20s:90f22af36022f3e1,waymo,test,ok,-4.926053665448554,8.612969297833217,1.4210854715202004e-13,4,2,53.008669524396936,61.62163882223015,76.9127420936874,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:90f46604b86ab17c,waymo,train,ok,-8.58918417515838,1.8610561183363437,2.19824158875781e-14,1,1,,,,,False,True,False
waymo:training_20s:90ff3225b2265765,waymo,train,ok,-3.309738067725684,3.040995671970579,8.881784197001252e-15,2,2,71.2450641459451,-79.75348158540598,-74.55480221367078,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:911da3fad0bb458,waymo,test,ok,-5.253312727319129,16.57060525074598,1.1546319456101628e-13,3,3,6.959105433815498,23.52971068456148,27.998839152975847,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:917c0972a25f82b7,waymo,test,ok,-16.483473974373524,11.568404744385568,7.105427357601002e-15,5,2,55.86248572270394,-80.08688874985636,-72.34595969707746,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:919b9dff69c22c0a,waymo,train,ok,-1.5083457912662654,1.50834725245074,4.192202140984591e-13,1,1,,,,,False,False,False
waymo:training_20s:91b126e3d49a5af,waymo,train,ok,-3.9892632525933784,6.561354547345569,2.5934809855243657e-13,2,1,5.919026675493338,-25.300022173978718,-9.908289928086717,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:91d4de8e81a45901,waymo,train,ok,-2.93179641297219,2.8984985335840996,3.5207392556912964e-12,2,2,4.090368309970231,-10.428892710804334,-7.022164722942421,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:91ffddadc6a77215,waymo,validation,ok,-1.8069249352346404,4.726236340108285,7.283063041541027e-14,3,3,78.06080542724479,-86.50042464490078,-79.86773036247943,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:921f091628e40364,waymo,test,ok,-4.300960994681439,4.300960994725868,7.105427357601002e-15,2,1,69.05453271495071,-78.35598296816872,-73.35549370963214,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:923123540b470ad3,waymo,train,ok,-1.717250031248565,66.95218307166317,3.1086244689504383e-15,2,2,63.799808932859605,-72.36864944727537,-65.51705896410817,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:92350ac4b95712ea,waymo,test,ok,-8.315643812720783,6.133664172325539,4.618527782440651e-14,2,2,37.84517767545982,43.97884184778536,49.741683311912965,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:9244699dd7d8bd85,waymo,test,ok,-1.8086751997859567,12.749193512587834,5.240252676230739e-14,5,3,39.50519716720514,52.25439067979298,58.95117236597579,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:9253e23e90ffe41,waymo,test,ok,-1.991836005826966,9.474225576139629,2.4424906541753444e-15,4,4,28.037985726615222,-43.102616788171844,-30.029821732442187,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:92953a924d5b2243,waymo,test,ok,-5.694566827158637,1.923879369406182,5.906386491005833e-14,2,2,47.18663165944655,49.11051102885273,59.37086214165328,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:92df49fee4ccf1f0,waymo,train,ok,-9.41078416267173,1.7300819987435312,2.255973186038318e-13,7,4,0.2931953004215706,2.023277299165102,25.904206095192833,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:937d13baefa19733,waymo,train,ok,-10.36814892541072,15.597705249377977,1.8118839761882555e-13,1,1,,,,,False,True,True
waymo:training_20s:939c487d55112e,waymo,test,ok,-1.5245931658768892,1.9149232306341681,1.2301271112846734e-13,2,2,94.55309764058683,96.468020871221,99.99999999999991,LANE_SURFACE_STREET,False,False,False
waymo:training_20s:93a4ff3a9fb36950,waymo,train,ok,-2.8420243207770963,2.842026911912384,2.8466118351389014e-13,3,1,4.252416627166074,-25.899782837849315,-7.09444094794317,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:93c0b734407595e4,waymo,train,ok,-4.04667130606834,4.046773046081265,8.57980353430321e-13,1,1,,,,,False,True,True
waymo:training_20s:93d5c11afc01a56b,waymo,train,ok,-2.0219779934614417,2.021977993462351,2.3359092438113294e-13,1,1,,,,,False,False,False
waymo:training_20s:93dbeddb6697c60d,waymo,test,ok,-3.085857800419128,73.24712768831819,2.842170943040401e-14,1,1,,,,,False,True,True
waymo:training_20s:93e66a49650802dd,waymo,train,ok,-9.10572639562344,11.392631660783449,1.2434497875801753e-14,1,1,,,,,False,True,True
waymo:training_20s:93f69b2e9993f5bd,waymo,train,ok,-2.0225648837170285,2.022564883715451,1.234568003383174e-13,10,6,7.606116653778041,-10.508563993876109,-9.62868153749507,LANE_SURFACE_STREET,False,False,False
waymo:training_20s:93f7e25dd3e5d93e,waymo,test,ok,-8.320561198528017,1.7072559561681688,1.3988810110276972e-14,2,2,1.8520095457515087,-14.404100924420106,-10.172570744279525,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:9409bd01f51d3453,waymo,train,ok,-2.8068250646752553,4.839929431671564,9.947598300641403e-14,1,1,,,,,False,True,True
waymo:training_20s:942e3964527e5e5b,waymo,train,ok,-4.048497107280464,4.048498911290035,2.886579864025407e-13,3,3,84.114393132196,88.16289204348604,100.00000000000057,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:9456817893ad6572,waymo,train,ok,-98.28501008801452,98.27902803929132,2.1316282072803006e-13,1,1,,,,,False,True,True
waymo:training_20s:9473dddf2dfa0325,waymo,validation,ok,-1.8477898037859408,8.567436481426181,2.6756374893466273e-13,2,2,1.4576609265618028,-6.974275742201428,-3.3054507303477436,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:9495bd95f4c52b09,waymo,test,ok,-7.473355336686941,2.07548051623964,7.993605777301127e-14,2,2,73.4207033796625,-100.0,-80.89405871634943,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:94b2688e59035c65,waymo,train,ok,-8.31292367547582,52.94660189396175,1.509903313490213e-13,5,4,1.6157046151003929,-13.474855789481452,-9.928628290576214,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:94e0b575136f8f28,waymo,train,ok,-1.9202831838780585,1.9202849596917013,1.4432899320127035e-13,1,1,,,,,False,False,False
waymo:training_20s:950efa17d746167e,waymo,train,ok,-1.9386061102296783,19.363651150627263,3.552713678800501e-13,1,1,,,,,False,False,True
waymo:training_20s:95257f80390d0637,waymo,test,ok,-3.7293540553240785,4.470924695155323,4.440892098500626e-15,5,2,6.573586759566725,-21.533236860302935,-10.302940814890803,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:9557cb00f580b12c,waymo,train,ok,-6.7594562355217205,25.01765412244377,4.618527782440651e-14,3,4,1.1114111426392599,-8.40191931562697,-7.87086737816098,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:95bc2bbbb70b2a50,waymo,train,ok,-5.904587633120234,9.207402145900518,2.318145675417327e-13,3,3,53.384275244314466,62.59167739021498,62.66721625487273,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:95f0dce86f59cdc8,waymo,test,ok,-1.601347471050693,4.714501333625622,4.085620730620576e-14,2,2,25.078461629970903,29.792962963596523,33.733305469934606,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:96083bfdd9a252b3,waymo,train,ok,-6.93738839149013,5.009687988198955,8.43769498715119e-14,2,2,44.37942810645643,-58.96667622815556,-51.31681649794656,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:9625f02f2edf48e0,waymo,train,ok,-1.916512330902022,9.311107530200033,1.1257661469699087e-13,2,2,10.41123493224758,19.722342462447614,19.840296044007886,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:96420deb4741df5,waymo,test,ok,-5.500349778727075,4.9960367804097645,8.553158181712206e-13,2,2,0.7573535393476147,-9.692775209816674,-6.2577033180746895,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:965d9093a6e097be,waymo,train,ok,-2.37632140145241,3.3685780335356474,9.325873406851315e-14,1,1,,,,,False,False,True
waymo:training_20s:96e8c7b541df9d43,waymo,train,ok,-3.5743709373376484,3.5746806820081187,1.907363156306019e-12,2,2,54.21699757171003,-65.10604655234908,-57.79136850904768,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:96f318f1f84a00b0,waymo,train,ok,-2.059510122771106,6.454183737821929,9.325873406851315e-15,2,2,51.80749110483432,58.26167484265625,63.292145794856765,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:970ff6c44a009c64,waymo,validation,ok,-4.769331551806464,9.375546903859233,1.1191048088221578e-13,2,2,78.7383671653242,88.11391406918344,96.42828315222752,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:971940a54560de0f,waymo,train,ok,-3.708564963464253,3.7085855106264596,6.217248937900877e-13,3,2,55.79777725123308,-65.60895937819652,-59.506342214697334,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:973874e2c9b7971c,waymo,test,ok,-6.462185323755981,1.862072733495002,4.929390229335695e-13,1,1,,,,,False,True,False
waymo:training_20s:973b5bc2b7fbea7b,waymo,train,ok,-3.8040074684745924,3.717041381428615,5.684341886080802e-14,2,2,58.903827049188365,62.62086843061698,70.67103210670788,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:974d4e0aff470122,waymo,test,ok,-3.4607035275253297,3.535641876247147,5.062616992290714e-14,3,3,76.46005773292568,79.99569960917282,89.90664425060748,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:9788651373eb207,waymo,train,ok,-9.58963109625731,5.925655150295842,5.506706202140776e-13,4,4,6.8230694911421175,12.74872464143796,16.553319625607102,LANE_FREEWAY,False,True,True
waymo:training_20s:97e2b309000c317a,waymo,train,ok,-10.967312309167799,3.1617031817369825,4.618527782440651e-14,3,1,37.65519765183595,40.81690083357293,71.63052144779135,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:982d8c6be4e57b11,waymo,test,ok,-6.042115904620187,7.682433444106134,4.5208281562736374e-13,4,4,30.38224164082065,-44.34504716252695,-36.424357545440834,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:9839d0a415312e60,waymo,train,ok,-1.9836750534117118,2.0345728290640492,5.950795411990839e-14,2,2,4.796197312790537,6.830770141854586,16.18388328992819,LANE_SURFACE_STREET,False,False,False
waymo:training_20s:9889db42793a9f7e,waymo,test,ok,-4.046894765629425,4.382592084927725,7.37188088351104e-14,5,5,2.353172518361885,6.73576460328961,34.006252859181046,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:989fcedfee759b0e,waymo,train,ok,-5.7215611914533895,1.8899333275261148,4.263256414560601e-14,1,1,,,,,False,True,False
waymo:training_20s:98aca1e4fa805765,waymo,test,ok,-8.198886346582217,64.26745054075866,5.648814749292796e-13,3,3,12.227661505606022,76.49511204636468,83.69967846418291,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:98ad3a02da070437,waymo,test,ok,-1.793037036660279,7.672963860407895,1.0058620603103918e-13,2,2,81.26354532243957,88.93650918284746,97.77808497448277,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:98b2432bbdfebaa1,waymo,train,ok,-4.166772777885414,4.898999349389691,5.195843755245733e-13,1,1,,,,,False,True,True
waymo:training_20s:98e9d12fc5e0f936,waymo,test,ok,-8.24579037010724,48.4034471969028,2.8066438062523957e-13,5,2,1.2035791502799107,-12.731310291537568,-9.449369520387151,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:98f98087a1d3c1ed,waymo,test,ok,-3.46672868707406,3.4667286874255803,1.7719159473017498e-13,1,1,,,,,False,True,True
waymo:training_20s:98fae91d285e454f,waymo,train,ok,-8.920984669409368,1.6787832039268817,6.927791673660977e-14,1,1,,,,,False,True,False
waymo:training_20s:98fdec9c417f76b2,waymo,train,ok,-2.46016327598474,2.460210376550315,1.2745360322696797e-13,2,2,71.25993671660092,73.72014709315124,79.08832515909648,LANE_SURFACE_STREET,False,False,False
waymo:training_20s:9900088f58004d1b,waymo,train,ok,-6.608054489346699,99.99999999999972,2.984279490192421e-13,1,1,,,,,False,True,True
waymo:training_20s:99478f5ddce5dcdd,waymo,test,ok,-3.3148845971290766,3.314881818964714,1.1102230246251565e-14,1,1,,,,,False,True,True
waymo:training_20s:994b8dccf07cad8f,waymo,test,ok,-9.66885934993046,23.851196308064157,3.872457909892546e-13,1,1,,,,,False,True,True
waymo:training_20s:9980d324a4560459,waymo,validation,ok,-9.333583606521001,28.51374104964499,7.105427357601002e-14,6,5,2.3229305223488996,-19.793422199641157,-11.656514128869901,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:99febdf3bd786928,waymo,test,ok,-5.343642860512853,1.7851877035238273,8.881784197001252e-15,2,2,0.4656871019484372,2.2508748054722645,5.436859276015738,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:9a263b7f9d20fc96,waymo,train,ok,-9.00477677632989,30.130928991336987,0.0,4,1,3.088593383850821,33.21952237518781,67.15116230588683,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:9a2846d370775f7d,waymo,test,ok,-6.245075754770178,5.567682680679534,3.730349362740526e-14,1,1,,,,,False,True,True
waymo:training_20s:9a2aee18d1ce8eb3,waymo,test,ok,-4.785302023348261,5.095743134180812,2.1760371282653068e-13,5,4,0.7344682966656348,5.830211430846447,8.897898988662476,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:9a4858c915d20920,waymo,train,ok,-10.231790637080826,1.5728132081096637,5.329070518200751e-15,2,2,45.071287674366644,-63.389522196588494,-55.30307831144747,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:9aa584dd2bb7fb68,waymo,test,ok,-5.053661622050319,5.099605248143314,3.7836400679225335e-13,2,2,0.279316269930467,5.378921518073781,90.6145920931931,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:9acd71a7ae2ba360,waymo,train,ok,-8.100809531753486,1.740421687907778,1.3344880755994382e-13,6,6,0.18592502071270745,1.9263467086204855,31.52054468027694,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:9ad9ae75258f4bc2,waymo,train,ok,-1.8039146324621957,9.301838066023219,7.061018436615996e-14,2,2,53.679566655727996,-64.07676099060414,-55.48348128819019,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:9ad9fca5ce64c46d,waymo,validation,ok,-10.285555973556294,5.181905703852047,1.794120407794253e-13,1,1,,,,,False,True,True
waymo:training_20s:9b63b360bb518641,waymo,validation,ok,-5.583012383661503,12.85752071029222,7.300826609935029e-13,4,3,9.884923176769997,-21.35709062687785,-15.4679355604315,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:9ba11b6a5302d38f,waymo,train,ok,-3.0577440612572446,3.0577743467719225,1.0791367799356522e-13,3,3,20.52118550030965,-29.148866894735548,-23.578929561566895,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:9bb0db03c7e66a8d,waymo,validation,ok,-9.116582399101539,1.7571953537153273,6.639133687258436e-14,1,1,,,,,False,True,False
waymo:training_20s:9bb2c0f900635b9a,waymo,train,ok,-6.214362330755112,60.154192760214514,2.7000623958883807e-13,2,1,35.511173395504755,-50.13393971285964,-41.725535726259864,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:9bf7ab9780596958,waymo,train,ok,-1.8515470931399165,1.822176551403692,1.8762769116165146e-13,1,1,,,,,False,False,False
waymo:training_20s:9c0a0d9ea107cdda,waymo,train,ok,-8.869281741087546,5.475319759455401,1.2434497875801753e-14,1,1,,,,,False,True,True
waymo:training_20s:9c17492ed01320f8,waymo,train,ok,-5.109869226001221,11.158870442871565,3.730349362740526e-14,5,5,1.2522431314696139,-9.842671983750648,-6.362112357470835,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:9c563d10e828c25,waymo,test,ok,-2.1130123596807735,95.82284682733959,6.394884621840902e-14,2,2,1.54825172465155,97.37109855199114,100.00000000000009,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:9cccdf7d7b210411,waymo,test,ok,-1.3977117141942312,4.315253898560806,5.329070518200751e-15,4,2,4.479246977911543,-7.840142032437541,-5.876958692105774,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:9ced5a42e39052ff,waymo,train,ok,-15.626645975785454,3.7024838581372594,1.1102230246251565e-14,7,5,0.054094445314799344,-16.35534002820917,-15.680740421100253,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:9d2f909b049a30cc,waymo,test,ok,-1.8484122595608248,5.302873468955665,4.2810199829546036e-13,3,3,34.0905965601206,39.39347002907627,46.88273103632693,LANE_SURFACE_STREET,False,False,True
waymo:training_20s:9d394ae6b067aab0,waymo,validation,ok,-3.9072040895036024,51.801109885988,2.5002222514558525e-13,5,5,2.38423913004614,54.18534901603414,95.62498136017135,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:9d431b4bc7f8648c,waymo,train,ok,-3.6342841812342286,3.634289264455668,2.220446049250313e-14,1,1,,,,,False,True,True
waymo:training_20s:9d4a817f0014e8ae,waymo,test,ok,-5.008067459335904,4.804811094457217,9.769962616701378e-15,1,1,,,,,False,True,True
waymo:training_20s:9d696b189b230cd6,waymo,train,ok,-5.157791631690337,8.78623162636481,1.8474111129762605e-13,2,2,75.69217972346775,84.47841134983256,91.38017481450296,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:9d8288839fc13423,waymo,test,ok,-8.378746280343083,14.708918143356811,2.1671553440683056e-13,4,5,1.3304883517309314,-13.14994927546347,-9.709234632074015,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:9dd4ef87bfd6940a,waymo,validation,ok,-4.228451726518673,3.688659564810494,5.773159728050814e-14,4,3,17.33898458479005,-36.0037764750402,-21.567436311308725,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:9de71a9cf126d698,waymo,train,ok,-1.6428057762142716,1.6428058571369564,4.9960036108132044e-14,2,1,11.75386033755813,13.396666194695086,17.057118737610793,LANE_SURFACE_STREET,True,False,False
waymo:training_20s:9dea428ace879ae3,waymo,validation,ok,-3.943761506977111,3.943721110987928,5.329070518200751e-15,1,1,,,,,False,True,True
waymo:training_20s:9dfbec14a5aa4059,waymo,train,ok,-2.0819487082159336,4.855955617996133,9.681144774731365e-14,1,1,,,,,False,False,True
waymo:training_20s:9e00926f926ec7e1,waymo,test,ok,-4.891369128684737,1.7367809770276366,4.973799150320701e-14,1,1,,,,,False,True,False
waymo:training_20s:9e03bbad25f6feb9,waymo,train,ok,-5.0676688532283505,36.06452760978276,9.947598300641403e-14,4,4,1.7829241806105545,-10.409356291892621,-6.850593033838905,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:9e55e622850e2905,waymo,train,ok,-2.509518433632469,2.5102192373935353,2.233768725545815e-13,3,2,17.53796555334214,20.048184790735675,23.74887080228885,LANE_SURFACE_STREET,False,False,False
waymo:training_20s:9e72c25096500e81,waymo,train,ok,-6.813837018121255,1.6061308050942376,6.394884621840902e-14,2,2,0.6612631642764271,-7.594484950442663,-7.475100182397682,LANE_SURFACE_STREET,False,True,False
waymo:training_20s:9e736f90b3b387d8,waymo,train,ok,-42.8050257279863,29.270935029702045,7.105427357601002e-14,2,1,45.314348844479134,-95.2860347813064,-88.11937457246543,LANE_FREEWAY,False,True,True
waymo:training_20s:9e8586f54e56311e,waymo,train,ok,-3.9613275210481813,3.961456736954733,6.910028105266974e-13,1,1,,,,,False,True,True
waymo:training_20s:9e95700888cc3baa,waymo,train,ok,-4.028247344652275,4.027990377525748,1.9539925233402755e-14,2,2,88.80938086098672,92.83737123851247,100.00000000000003,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:9ea0f7e5d7e78206,waymo,train,ok,-5.690112811245202,6.420166855563076,1.2434497875801753e-14,1,1,,,,,False,True,True
waymo:training_20s:9eac85e492657003,waymo,train,ok,-5.780953007506141,2.725130069178645,4.1744385725905886e-14,2,2,48.20667900541051,50.931809074589154,61.05470625504631,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:9ec2ae895742b059,waymo,test,ok,-3.609714877201739,3.6095971649320364,1.4210854715202004e-13,2,1,23.276077891178634,26.88567505611067,55.921460890322095,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:9ec7f7a35155adcb,waymo,train,ok,-8.434053378544379,27.5298550685697,1.5987211554602254e-13,2,2,65.91411357127726,93.44396863984696,99.60614805006537,LANE_SURFACE_STREET,False,True,True
waymo:training_20s:9edcc96951f8ca9f,waymo,test,ok,-2.061267590101262,18.248208221603758,3.8191672047105385e-14,1,1,,,,,False,False,True
